"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 00:00","2019","08","01","00:00","5.5","","3.6","","88","","","M","9","","39","","","M","99.90","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 01:00","2019","08","01","01:00","5.6","","4.0","","90","","","M","11","","42","","","M","99.86","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 02:00","2019","08","01","02:00","4.5","","3.4","","93","","","M","13","","39","","","M","99.86","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 03:00","2019","08","01","03:00","2.6","","2.1","","96","","","M","14","","27","","","M","99.90","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 04:00","2019","08","01","04:00","1.2","","0.8","","97","","","M","14","","25","","","M","99.98","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 05:00","2019","08","01","05:00","0.8","","0.4","","97","","","M","16","","17","","","M","100.08","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 06:00","2019","08","01","06:00","1.6","","1.3","","98","","","M","24","","22","","","M","100.19","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 07:00","2019","08","01","07:00","1.2","","0.9","","98","","","M","24","","24","","","M","100.29","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 08:00","2019","08","01","08:00","","M","","M","","M","","M","","M","","M","","M","","M","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 09:00","2019","08","01","09:00","","M","","M","","M","","M","","M","","M","","M","","M","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 10:00","2019","08","01","10:00","","M","","M","","M","","M","","M","","M","","M","","M","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 11:00","2019","08","01","11:00","","M","","M","","M","","M","","M","","M","","M","","M","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 12:00","2019","08","01","12:00","2.1","","1.6","","97","","","M","19","","14","","","M","100.67","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 13:00","2019","08","01","13:00","2.3","","1.9","","97","","","M","16","","14","","","M","100.72","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 14:00","2019","08","01","14:00","2.4","","2.0","","97","","","M","17","","17","","","M","100.77","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 15:00","2019","08","01","15:00","2.8","","2.1","","95","","","M","14","","16","","","M","100.81","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 16:00","2019","08","01","16:00","3.6","","2.2","","90","","","M","16","","18","","","M","100.84","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 17:00","2019","08","01","17:00","3.6","","2.5","","92","","","M","13","","19","","","M","100.86","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 18:00","2019","08","01","18:00","2.8","","2.0","","95","","","M","14","","23","","","M","100.89","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 19:00","2019","08","01","19:00","3.2","","2.7","","96","","","M","13","","20","","","M","100.92","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 20:00","2019","08","01","20:00","3.8","","3.0","","94","","","M","12","","21","","","M","100.93","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 21:00","2019","08","01","21:00","4.1","","3.0","","92","","","M","13","","20","","","M","100.94","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 22:00","2019","08","01","22:00","3.9","","3.1","","95","","","M","13","","23","","","M","100.94","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-01 23:00","2019","08","01","23:00","3.0","","2.5","","97","","","M","14","","21","","","M","100.95","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 00:00","2019","08","02","00:00","2.8","","2.4","","97","","","M","15","","18","","","M","100.99","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 01:00","2019","08","02","01:00","2.6","","2.3","","98","","","M","12","","18","","","M","101.02","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 02:00","2019","08","02","02:00","2.9","","2.4","","96","","","M","14","","18","","","M","101.04","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 03:00","2019","08","02","03:00","2.6","","1.7","","94","","","M","13","","17","","","M","101.07","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 04:00","2019","08","02","04:00","3.0","","2.0","","93","","","M","13","","17","","","M","101.09","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 05:00","2019","08","02","05:00","3.3","","2.2","","92","","","M","14","","18","","","M","101.10","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 06:00","2019","08","02","06:00","4.4","","3.0","","90","","","M","14","","14","","","M","101.10","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 07:00","2019","08","02","07:00","5.0","","3.5","","90","","","M","13","","23","","","M","101.09","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 08:00","2019","08","02","08:00"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 09:00","2019","08","02","09:00"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 10:00","2019","08","02","10:00","5.2","","3.7","","90","","","M","13","","30","","","M","101.06","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 11:00","2019","08","02","11:00","5.5","","4.0","","90","","","M","14","","32","","","M","101.04","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 12:00","2019","08","02","12:00","6.3","","4.2","","86","","","M","13","","35","","","M","101.03","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 13:00","2019","08","02","13:00","6.4","","3.3","","80","","","M","13","","40","","","M","101.02","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 14:00","2019","08","02","14:00","7.5","","4.0","","78","","","M","13","","42","","","M","101.02","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 15:00","2019","08","02","15:00","7.7","","4.2","","78","","","M","13","","36","","","M","101.03","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 16:00","2019","08","02","16:00","8.3","","4.5","","77","","","M","13","","31","","","M","101.05","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 17:00","2019","08","02","17:00","8.8","","4.8","","76","","","M","13","","31","","","M","101.03","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 18:00","2019","08","02","18:00","8.4","","4.4","","76","","","M","13","","31","","","M","101.04","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 19:00","2019","08","02","19:00","8.5","","4.5","","76","","","M","13","","29","","","M","101.07","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 20:00","2019","08","02","20:00","9.6","","4.8","","72","","","M","14","","28","","","M","101.08","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 21:00","2019","08","02","21:00","9.1","","5.3","","77","","","M","13","","30","","","M","101.06","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 22:00","2019","08","02","22:00","9.0","","5.2","","77","","","M","13","","32","","","M","101.08","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-02 23:00","2019","08","02","23:00","9.6","","5.9","","78","","","M","13","","28","","","M","101.08","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 00:00","2019","08","03","00:00","8.9","","5.4","","79","","","M","13","","31","","","M","101.07","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 01:00","2019","08","03","01:00","8.9","","5.7","","80","","","M","12","","30","","","M","101.08","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 02:00","2019","08","03","02:00","9.3","","5.7","","78","","","M","12","","32","","","M","101.08","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 03:00","2019","08","03","03:00","8.1","","5.3","","82","","","M","12","","31","","","M","101.09","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 04:00","2019","08","03","04:00","8.8","","5.2","","78","","","M","11","","35","","","M","101.08","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 05:00","2019","08","03","05:00","8.8","","4.8","","76","","","M","11","","33","","","M","101.09","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 06:00","2019","08","03","06:00","8.9","","4.8","","75","","","M","12","","35","","","M","101.07","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 07:00","2019","08","03","07:00","9.0","","4.3","","72","","","M","11","","33","","","M","101.09","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 08:00","2019","08","03","08:00"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 09:00","2019","08","03","09:00"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 10:00","2019","08","03","10:00"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 11:00","2019","08","03","11:00","","M","","M","","M","","M","","M","","M","","M","","M","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 12:00","2019","08","03","12:00","8.5","","3.5","","71","","","M","11","","29","","","M","101.03","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 13:00","2019","08","03","13:00","8.3","","3.6","","72","","","M","11","","31","","","M","101.05","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 14:00","2019","08","03","14:00","8.2","","3.9","","75","","","M","11","","32","","","M","101.04","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 15:00","2019","08","03","15:00","8.7","","4.0","","72","","","M","11","","35","","","M","101.01","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 16:00","2019","08","03","16:00","9.1","","4.8","","75","","","M","12","","28","","","M","101.01","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 17:00","2019","08","03","17:00","9.2","","5.1","","75","","","M","11","","30","","","M","100.97","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 18:00","2019","08","03","18:00","9.8","","4.8","","71","","","M","11","","31","","","M","100.99","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 19:00","2019","08","03","19:00","9.7","","4.4","","70","","","M","12","","28","","","M","100.97","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 20:00","2019","08","03","20:00","9.6","","4.5","","71","","","M","11","","31","","","M","100.95","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 21:00","2019","08","03","21:00","9.6","","4.3","","69","","","M","11","","30","","","M","100.95","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 22:00","2019","08","03","22:00","8.8","","4.3","","73","","","M","12","","30","","","M","100.93","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-03 23:00","2019","08","03","23:00","8.7","","4.3","","73","","","M","11","","37","","","M","100.87","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 00:00","2019","08","04","00:00","8.8","","4.2","","73","","","M","10","","33","","","M","100.85","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 01:00","2019","08","04","01:00","9.0","","4.1","","71","","","M","10","","31","","","M","100.84","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 02:00","2019","08","04","02:00","8.7","","4.0","","72","","","M","10","","27","","","M","100.83","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 03:00","2019","08","04","03:00","8.6","","3.8","","71","","","M","11","","23","","","M","100.81","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 04:00","2019","08","04","04:00","10.6","","4.6","","66","","","M","11","","28","","","M","100.78","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 05:00","2019","08","04","05:00","9.1","","4.5","","73","","","M","11","","36","","","M","100.80","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 06:00","2019","08","04","06:00","7.9","","3.6","","74","","","M","8","","40","","","M","100.75","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 07:00","2019","08","04","07:00","8.4","","3.2","","70","","","M","9","","39","","","M","100.74","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 08:00","2019","08","04","08:00","9.3","","3.7","","68","","","M","10","","38","","","M","100.72","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 09:00","2019","08","04","09:00","10.6","","4.6","","66","","","M","8","","39","","","M","100.70","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 10:00","2019","08","04","10:00","11.9","","5.8","","66","","","M","9","","36","","","M","100.67","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 11:00","2019","08","04","11:00","10.3","","6.2","","75","","","M","10","","40","","","M","100.66","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 12:00","2019","08","04","12:00","11.6","","5.3","","65","","","M","11","","43","","","M","100.69","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 13:00","2019","08","04","13:00","11.3","","5.4","","67","","","M","11","","41","","","M","100.70","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 14:00","2019","08","04","14:00","11.7","","5.8","","67","","","M","11","","35","","","M","100.72","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 15:00","2019","08","04","15:00","11.9","","6.2","","68","","","M","11","","41","","","M","100.74","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 16:00","2019","08","04","16:00","11.5","","6.8","","73","","","M","10","","29","","","M","100.74","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 17:00","2019","08","04","17:00","12.5","","7.2","","70","","","M","8","","32","","","M","100.73","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 18:00","2019","08","04","18:00","11.7","","7.7","","76","","","M","7","","28","","","M","100.74","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 19:00","2019","08","04","19:00","11.6","","7.7","","77","","","M","8","","31","","","M","100.75","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 20:00","2019","08","04","20:00","11.3","","7.2","","75","","","M","8","","29","","","M","100.76","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 21:00","2019","08","04","21:00","10.9","","7.0","","77","","","M","7","","32","","","M","100.75","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 22:00","2019","08","04","22:00","10.8","","6.8","","76","","","M","7","","30","","","M","100.75","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-04 23:00","2019","08","04","23:00","9.7","","6.3","","79","","","M","7","","31","","","M","100.73","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 00:00","2019","08","05","00:00","9.4","","5.4","","76","","","M","6","","45","","","M","100.69","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 01:00","2019","08","05","01:00","9.3","","4.9","","74","","","M","6","","37","","","M","100.67","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 02:00","2019","08","05","02:00","8.8","","4.8","","76","","","M","7","","49","","","M","100.67","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 03:00","2019","08","05","03:00","8.8","","4.8","","76","","","M","8","","48","","","M","100.63","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 04:00","2019","08","05","04:00","8.3","","5.7","","83","","","M","8","","44","","","M","100.62","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 05:00","2019","08","05","05:00","7.3","","5.8","","91","","","M","8","","41","","","M","100.64","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 06:00","2019","08","05","06:00","7.9","","7.1","","94","","","M","9","","45","","","M","100.60","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 07:00","2019","08","05","07:00","7.6","","6.8","","95","","","M","10","","47","","","M","100.58","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 08:00","2019","08","05","08:00","7.3","","6.7","","96","","","M","9","","43","","","M","100.58","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 09:00","2019","08","05","09:00","8.0","","7.3","","96","","","M","9","","48","","","M","100.53","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 10:00","2019","08","05","10:00","8.7","","7.9","","95","","","M","10","","56","","","M","100.51","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 11:00","2019","08","05","11:00","7.8","","7.1","","95","","","M","10","","53","","","M","100.52","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 12:00","2019","08","05","12:00","6.9","","6.2","","96","","","M","11","","49","","","M","100.52","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 13:00","2019","08","05","13:00","7.1","","6.5","","96","","","M","10","","52","","","M","100.51","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 14:00","2019","08","05","14:00","6.8","","6.2","","96","","","M","11","","48","","","M","100.51","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 15:00","2019","08","05","15:00","6.5","","6.0","","96","","","M","11","","45","","","M","100.51","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 16:00","2019","08","05","16:00","6.8","","6.1","","95","","","M","11","","46","","","M","100.48","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 17:00","2019","08","05","17:00","6.8","","5.8","","93","","","M","11","","43","","","M","100.48","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 18:00","2019","08","05","18:00","6.7","","5.8","","94","","","M","11","","46","","","M","100.49","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 19:00","2019","08","05","19:00","6.3","","5.6","","95","","","M","11","","37","","","M","100.49","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 20:00","2019","08","05","20:00","6.3","","5.5","","95","","","M","11","","32","","","M","100.51","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 21:00","2019","08","05","21:00","6.2","","5.4","","95","","","M","11","","30","","","M","100.52","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 22:00","2019","08","05","22:00","6.6","","5.8","","95","","","M","12","","30","","","M","100.53","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-05 23:00","2019","08","05","23:00","6.9","","6.0","","94","","","M","12","","29","","","M","100.52","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 00:00","2019","08","06","00:00","7.0","","5.8","","92","","","M","12","","28","","","M","100.53","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 01:00","2019","08","06","01:00","6.4","","5.7","","95","","","M","12","","28","","","M","100.53","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 02:00","2019","08","06","02:00","5.9","","5.5","","97","","","M","13","","28","","","M","100.54","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 03:00","2019","08","06","03:00","6.1","","5.8","","98","","","M","13","","27","","","M","100.54","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 04:00","2019","08","06","04:00","6.3","","6.0","","98","","","M","13","","28","","","M","100.54","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 05:00","2019","08","06","05:00","6.2","","6.0","","98","","","M","14","","30","","","M","100.56","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 06:00","2019","08","06","06:00","6.1","","5.8","","98","","","M","13","","28","","","M","100.58","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 07:00","2019","08","06","07:00","6.3","","6.1","","98","","","M","12","","24","","","M","100.58","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 08:00","2019","08","06","08:00","6.5","","6.2","","98","","","M","13","","28","","","M","100.58","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 09:00","2019","08","06","09:00","7.0","","6.4","","97","","","M","13","","22","","","M","100.58","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 10:00","2019","08","06","10:00","6.8","","5.9","","94","","","M","14","","22","","","M","100.62","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 11:00","2019","08","06","11:00","6.9","","6.3","","96","","","M","14","","26","","","M","100.64","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 12:00","2019","08","06","12:00","8.3","","7.1","","92","","","M","14","","24","","","M","100.66","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 13:00","2019","08","06","13:00","8.8","","7.5","","92","","","M","14","","22","","","M","100.69","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 14:00","2019","08","06","14:00","8.4","","7.3","","93","","","M","16","","23","","","M","100.72","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 15:00","2019","08","06","15:00","8.1","","6.7","","91","","","M","15","","17","","","M","100.72","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 16:00","2019","08","06","16:00","8.0","","6.5","","91","","","M","15","","19","","","M","100.75","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 17:00","2019","08","06","17:00","7.4","","6.4","","94","","","M","13","","16","","","M","100.79","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 18:00","2019","08","06","18:00","6.6","","5.9","","96","","","M","13","","21","","","M","100.82","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 19:00","2019","08","06","19:00","6.4","","6.0","","97","","","M","15","","18","","","M","100.84","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 20:00","2019","08","06","20:00","6.5","","6.1","","98","","","M","15","","17","","","M","100.84","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 21:00","2019","08","06","21:00","5.7","","5.3","","98","","","M","13","","16","","","M","100.86","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 22:00","2019","08","06","22:00","5.5","","5.2","","98","","","M","13","","18","","","M","100.87","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-06 23:00","2019","08","06","23:00","5.5","","5.2","","98","","","M","13","","17","","","M","100.91","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 00:00","2019","08","07","00:00","5.0","","4.7","","98","","","M","13","","20","","","M","100.95","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 01:00","2019","08","07","01:00","5.0","","4.8","","98","","","M","13","","17","","","M","100.97","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 02:00","2019","08","07","02:00","5.6","","5.4","","99","","","M","13","","16","","","M","101.02","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 03:00","2019","08","07","03:00","6.2","","6.0","","99","","","M","13","","15","","","M","101.05","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 04:00","2019","08","07","04:00","5.5","","5.3","","99","","","M","13","","15","","","M","101.09","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 05:00","2019","08","07","05:00","5.4","","5.2","","99","","","M","13","","16","","","M","101.11","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 06:00","2019","08","07","06:00","5.6","","5.5","","99","","","M","13","","16","","","M","101.14","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 07:00","2019","08","07","07:00","5.4","","5.3","","99","","","M","12","","17","","","M","101.17","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 08:00","2019","08","07","08:00","5.4","","5.3","","99","","","M","12","","15","","","M","101.20","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 09:00","2019","08","07","09:00","6.3","","6.1","","99","","","M","15","","12","","","M","101.22","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 10:00","2019","08","07","10:00","6.1","","6.0","","99","","","M","15","","16","","","M","101.25","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 11:00","2019","08","07","11:00","6.4","","6.2","","99","","","M","15","","13","","","M","101.27","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 12:00","2019","08","07","12:00","7.0","","6.8","","99","","","M","14","","16","","","M","101.29","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 13:00","2019","08","07","13:00","7.4","","7.2","","99","","","M","15","","16","","","M","101.32","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 14:00","2019","08","07","14:00","7.7","","7.5","","99","","","M","15","","14","","","M","101.35","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 15:00","2019","08","07","15:00","7.5","","7.3","","99","","","M","15","","13","","","M","101.38","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 16:00","2019","08","07","16:00","7.8","","7.6","","99","","","M","15","","19","","","M","101.38","","","","","","NA"
"-94.97","74.72","RESOLUTE BAY A","2403497","2019-08-07 17:00","2019","08","07","17:00","7.5","","7.4","","99","","","M","14","","13","","","M","101.41","","","","","","NA"
